ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount,SalesOrderNumber
535,20220623,20220705,20220630,12351,24.99,SO60701
528,20220623,20220705,20220630,12351,4.99,SO60701
473,20220623,20220705,20220630,12351,63.50,SO60701
590,20220623,20220705,20220630,17094,769.49,SO60702
237,20220623,20220705,20220630,17094,49.99,SO60702
587,20220623,20220705,20220630,15661,769.49,SO60703
528,20220623,20220705,20220630,15661,4.99,SO60703
536,20220623,20220705,20220630,15661,29.99,SO60703
222,20220623,20220705,20220630,15661,34.99,SO60703
529,20220623,20220705,20220630,11192,3.99,SO60704
222,20220623,20220705,20220630,11192,34.99,SO60704
529,20220623,20220705,20220630,11260,3.99,SO60705
222,20220623,20220705,20220630,11260,34.99,SO60705
535,20220623,20220705,20220630,26346,24.99,SO60706
528,20220623,20220705,20220630,26346,4.99,SO60706
217,20220623,20220705,20220630,26346,34.99,SO60706
538,20220623,20220705,20220630,27030,21.49,SO60707
530,20220623,20220705,20220630,26702,4.99,SO60708
541,20220623,20220705,20220630,26702,28.99,SO60708
214,20220623,20220705,20220630,26702,34.99,SO60708
536,20220623,20220705,20220630,23483,29.99,SO60709
480,20220623,20220705,20220630,23483,2.29,SO60709
535,20220623,20220705,20220630,25843,24.99,SO60710
480,20220623,20220705,20220630,25843,2.29,SO60710
536,20220623,20220705,20220630,22361,29.99,SO60711
528,20220623,20220705,20220630,22361,4.99,SO60711
478,20220623,20220705,20220630,16964,9.99,SO60712
477,20220623,20220705,20220630,16964,4.99,SO60712
475,20220623,20220705,20220630,19805,69.99,SO60713
478,20220623,20220705,20220630,20464,9.99,SO60714
477,20220623,20220705,20220630,20464,4.99,SO60714
484,20220623,20220705,20220630,20464,7.95,SO60714
477,20220623,20220705,20220630,12147,4.99,SO60715
225,20220623,20220705,20220630,12147,8.99,SO60715
528,20220623,20220705,20220630,15505,4.99,SO60716
480,20220623,20220705,20220630,15505,2.29,SO60716
477,20220623,20220705,20220630,16242,4.99,SO60717
480,20220623,20220705,20220630,16242,2.29,SO60717
540,20220623,20220705,20220630,15681,32.60,SO60718
529,20220623,20220705,20220630,15681,3.99,SO60718
217,20220623,20220705,20220630,15681,34.99,SO60718
475,20220623,20220705,20220630,28545,69.99,SO60719
489,20220623,20220705,20220630,28545,53.99,SO60719
225,20220623,20220705,20220630,28545,8.99,SO60719
489,20220623,20220705,20220630,26367,53.99,SO60720
467,20220623,20220705,20220630,26367,24.49,SO60720
538,20220623,20220705,20220630,21058,21.49,SO60721
529,20220623,20220705,20220630,21058,3.99,SO60721
225,20220623,20220705,20220630,21058,8.99,SO60721
217,20220623,20220705,20220630,21058,34.99,SO60721
529,20220623,20220705,20220630,24556,3.99,SO60722
480,20220623,20220705,20220630,24556,2.29,SO60722
529,20220623,20220705,20220630,24543,3.99,SO60723
228,20220623,20220705,20220630,24543,49.99,SO60723
530,20220623,20220705,20220630,16591,4.99,SO60724
530,20220623,20220705,20220630,13566,4.99,SO60725
225,20220623,20220705,20220630,13566,8.99,SO60725
537,20220623,20220705,20220630,14574,35.00,SO60726
528,20220623,20220705,20220630,14574,4.99,SO60726
485,20220623,20220705,20220630,14574,21.98,SO60726
480,20220623,20220705,20220630,14574,2.29,SO60726
485,20220623,20220705,20220630,12797,21.98,SO60727
214,20220623,20220705,20220630,12797,34.99,SO60727
489,20220623,20220705,20220630,11407,53.99,SO60728
590,20220623,20220705,20220630,14495,769.49,SO60729
476,20220623,20220705,20220630,14495,69.99,SO60729
587,20220623,20220705,20220630,14565,769.49,SO60730
217,20220623,20220705,20220630,14565,34.99,SO60730
588,20220623,20220705,20220630,14386,769.49,SO60731
476,20220623,20220705,20220630,14386,69.99,SO60731
491,20220623,20220705,20220630,14386,53.99,SO60731
465,20220623,20220705,20220630,14386,24.49,SO60731
594,20220623,20220705,20220630,15893,564.99,SO60732
485,20220623,20220705,20220630,15893,21.98,SO60732
225,20220623,20220705,20220630,15893,8.99,SO60732
231,20220623,20220705,20220630,15893,49.99,SO60732
361,20220623,20220705,20220630,13977,2294.99,SO60733
528,20220623,20220705,20220630,13977,4.99,SO60733
537,20220623,20220705,20220630,13977,35.00,SO60733
480,20220623,20220705,20220630,13977,2.29,SO60733
484,20220623,20220705,20220630,13977,7.95,SO60733
355,20220623,20220705,20220630,13658,2319.99,SO60734
485,20220623,20220705,20220630,13658,21.98,SO60734
480,20220623,20220705,20220630,13658,2.29,SO60734
359,20220623,20220705,20220630,11779,2294.99,SO60735
353,20220623,20220705,20220630,14290,2319.99,SO60736
485,20220623,20220705,20220630,14290,21.98,SO60736
222,20220623,20220705,20220630,14290,34.99,SO60736
569,20220623,20220705,20220630,14929,742.35,SO60737
570,20220623,20220705,20220630,14947,742.35,SO60738
541,20220623,20220705,20220630,14947,28.99,SO60738
225,20220623,20220705,20220630,14947,8.99,SO60738
530,20220623,20220705,20220630,14947,4.99,SO60738
579,20220623,20220705,20220630,18626,1214.85,SO60739
228,20220623,20220705,20220630,18626,49.99,SO60739
463,20220623,20220705,20220630,18626,24.49,SO60739
577,20220623,20220705,20220630,19311,1214.85,SO60740
214,20220623,20220705,20220630,19311,34.99,SO60740
589,20220623,20220705,20220630,11134,769.49,SO60741
376,20220623,20220705,20220630,20238,2443.35,SO60742
374,20220623,20220705,20220630,19959,2443.35,SO60743
222,20220623,20220705,20220630,19959,34.99,SO60743
604,20220623,20220705,20220630,28324,539.99,SO60744
479,20220623,20220705,20220630,28324,8.99,SO60744
606,20220623,20220705,20220630,22411,539.99,SO60745
477,20220623,20220705,20220630,22411,4.99,SO60745
479,20220623,20220705,20220630,22411,8.99,SO60745
217,20220623,20220705,20220630,22411,34.99,SO60745
606,20220623,20220705,20220630,27354,539.99,SO60746
561,20220623,20220705,20220630,11108,2384.07,SO60747
222,20220623,20220705,20220630,11108,34.99,SO60747
568,20220623,20220705,20220630,26581,742.35,SO60748
225,20220623,20220705,20220630,26581,8.99,SO60748
225,20220623,20220705,20220630,26600,8.99,SO60749
572,20220623,20220705,20220630,26600,742.35,SO60749
569,20220623,20220705,20220630,26608,742.35,SO60750
479,20220623,20220705,20220630,26608,8.99,SO60750
477,20220623,20220705,20220630,26608,4.99,SO60750
489,20220623,20220705,20220630,26608,53.99,SO60750
569,20220623,20220705,20220630,26513,742.35,SO60751
222,20220623,20220705,20220630,26513,34.99,SO60751
562,20220623,20220705,20220630,25623,2384.07,SO60752
479,20220623,20220705,20220630,25623,8.99,SO60752
477,20220623,20220705,20220630,25623,4.99,SO60752
605,20220623,20220705,20220630,22295,539.99,SO60753
538,20220623,20220705,20220630,22295,21.49,SO60753
529,20220623,20220705,20220630,22295,3.99,SO60753
217,20220623,20220705,20220630,22295,34.99,SO60753
386,20220623,20220705,20220630,20194,1120.49,SO60754
488,20220623,20220705,20220630,20194,53.99,SO60754
388,20220623,20220705,20220630,20197,1120.49,SO60755
539,20220623,20220705,20220630,20197,24.99,SO60755
390,20220623,20220705,20220630,20291,1120.49,SO60756
539,20220623,20220705,20220630,20291,24.99,SO60756
529,20220623,20220705,20220630,20291,3.99,SO60756
480,20220623,20220705,20220630,20291,2.29,SO60756
605,20220623,20220705,20220630,22644,539.99,SO60757
473,20220623,20220705,20220630,22644,63.50,SO60757
606,20220623,20220705,20220630,26866,539.99,SO60758
529,20220623,20220705,20220630,26866,3.99,SO60758
538,20220623,20220705,20220630,26866,21.49,SO60758
234,20220623,20220705,20220630,26866,49.99,SO60758
606,20220623,20220705,20220630,26890,539.99,SO60759
477,20220623,20220705,20220630,26890,4.99,SO60759
479,20220623,20220705,20220630,26890,8.99,SO60759
217,20220623,20220705,20220630,26890,34.99,SO60759
573,20220623,20220705,20220630,25734,2384.07,SO60760
577,20220623,20220705,20220630,14218,1214.85,SO60761
541,20220623,20220705,20220630,14218,28.99,SO60761
530,20220623,20220705,20220630,14218,4.99,SO60761
214,20220623,20220705,20220630,14218,34.99,SO60761
566,20220623,20220705,20220630,14012,742.35,SO60762
222,20220623,20220705,20220630,14012,34.99,SO60762
568,20220623,20220705,20220630,14287,742.35,SO60763
562,20220623,20220705,20220630,11080,2384.07,SO60764
222,20220623,20220705,20220630,11080,34.99,SO60764
231,20220623,20220705,20220630,11080,49.99,SO60764
363,20220624,20220706,20220701,14713,2294.99,SO60765
478,20220624,20220706,20220701,14713,9.99,SO60765
357,20220624,20220706,20220701,12473,2319.99,SO60766
478,20220624,20220706,20220701,12473,9.99,SO60766
359,20220624,20220706,20220701,12332,2294.99,SO60767
478,20220624,20220706,20220701,12332,9.99,SO60767
477,20220624,20220706,20220701,12332,4.99,SO60767
539,20220624,20220706,20220701,14860,24.99,SO60768
480,20220624,20220706,20220701,14860,2.29,SO60768
478,20220624,20220706,20220701,15235,9.99,SO60769
487,20220624,20220706,20220701,15235,54.99,SO60769
484,20220624,20220706,20220701,15235,7.95,SO60769
478,20220624,20220706,20220701,24267,9.99,SO60770
477,20220624,20220706,20220701,24267,4.99,SO60770
484,20220624,20220706,20220701,24267,7.95,SO60770
237,20220624,20220706,20220701,11366,49.99,SO60771
484,20220624,20220706,20220701,11121,7.95,SO60772
374,20220624,20220706,20220701,24852,2443.35,SO60773
479,20220624,20220706,20220701,24852,8.99,SO60773
477,20220624,20220706,20220701,24852,4.99,SO60773
583,20220624,20220706,20220701,25307,1700.99,SO60774
237,20220624,20220706,20220701,25307,49.99,SO60774
225,20220624,20220706,20220701,25307,8.99,SO60774
597,20220624,20220706,20220701,17795,539.99,SO60775
587,20220624,20220706,20220701,13836,769.49,SO60776
536,20220624,20220706,20220701,13836,29.99,SO60776
480,20220624,20220706,20220701,13836,2.29,SO60776
589,20220624,20220706,20220701,16562,769.49,SO60777
234,20220624,20220706,20220701,16562,49.99,SO60777
541,20220624,20220706,20220701,26804,28.99,SO60778
530,20220624,20220706,20220701,26804,4.99,SO60778
480,20220624,20220706,20220701,26804,2.29,SO60778
484,20220624,20220706,20220701,26804,7.95,SO60778
528,20220624,20220706,20220701,11203,4.99,SO60779
535,20220624,20220706,20220701,11203,24.99,SO60779
480,20220624,20220706,20220701,11203,2.29,SO60779
483,20220624,20220706,20220701,11203,120.00,SO60779
467,20220624,20220706,20220701,19801,24.49,SO60780
540,20220624,20220706,20220701,19801,32.60,SO60780
529,20220624,20220706,20220701,25069,3.99,SO60781
540,20220624,20220706,20220701,25069,32.60,SO60781
217,20220624,20220706,20220701,25069,34.99,SO60781
540,20220624,20220706,20220701,24262,32.60,SO60782
529,20220624,20220706,20220701,24262,3.99,SO60782
480,20220624,20220706,20220701,24262,2.29,SO60782
536,20220624,20220706,20220701,23065,29.99,SO60783
528,20220624,20220706,20220701,23065,4.99,SO60783
222,20220624,20220706,20220701,23065,34.99,SO60783
528,20220624,20220706,20220701,18506,4.99,SO60784
536,20220624,20220706,20220701,18506,29.99,SO60784
214,20220624,20220706,20220701,18506,34.99,SO60784
528,20220624,20220706,20220701,22192,4.99,SO60785
536,20220624,20220706,20220701,22192,29.99,SO60785
234,20220624,20220706,20220701,22192,49.99,SO60785
478,20220624,20220706,20220701,21413,9.99,SO60786
477,20220624,20220706,20220701,21413,4.99,SO60786
477,20220624,20220706,20220701,21317,4.99,SO60787
478,20220624,20220706,20220701,21317,9.99,SO60787
214,20220624,20220706,20220701,21317,34.99,SO60787
228,20220624,20220706,20220701,21317,49.99,SO60787
225,20220624,20220706,20220701,21317,8.99,SO60787
478,20220624,20220706,20220701,21451,9.99,SO60788
225,20220624,20220706,20220701,21451,8.99,SO60788
477,20220624,20220706,20220701,21451,4.99,SO60788
476,20220624,20220706,20220701,19669,69.99,SO60789
225,20220624,20220706,20220701,19669,8.99,SO60789
477,20220624,20220706,20220701,17426,4.99,SO60790
477,20220624,20220706,20220701,16875,4.99,SO60791
222,20220624,20220706,20220701,16875,34.99,SO60791
225,20220624,20220706,20220701,17177,8.99,SO60792
477,20220624,20220706,20220701,17177,4.99,SO60792
528,20220624,20220706,20220701,15895,4.99,SO60793
485,20220624,20220706,20220701,15895,21.98,SO60793
217,20220624,20220706,20220701,15895,34.99,SO60793
485,20220624,20220706,20220701,14444,21.98,SO60794
225,20220624,20220706,20220701,14444,8.99,SO60794
485,20220624,20220706,20220701,13749,21.98,SO60795
485,20220624,20220706,20220701,13761,21.98,SO60796
465,20220624,20220706,20220701,13761,24.49,SO60796
536,20220624,20220706,20220701,21074,29.99,SO60797
528,20220624,20220706,20220701,21074,4.99,SO60797
482,20220624,20220706,20220701,21074,8.99,SO60797
477,20220624,20220706,20220701,22310,4.99,SO60798
217,20220624,20220706,20220701,22310,34.99,SO60798
488,20220624,20220706,20220701,22310,53.99,SO60798
529,20220624,20220706,20220701,23601,3.99,SO60799
480,20220624,20220706,20220701,23601,2.29,SO60799
528,20220624,20220706,20220701,23613,4.99,SO60800
536,20220624,20220706,20220701,23613,29.99,SO60800
477,20220624,20220706,20220701,22507,4.99,SO60801
217,20220624,20220706,20220701,22507,34.99,SO60801
225,20220624,20220706,20220701,22507,8.99,SO60801
529,20220624,20220706,20220701,24547,3.99,SO60802
214,20220624,20220706,20220701,24547,34.99,SO60802
541,20220624,20220706,20220701,26419,28.99,SO60803
530,20220624,20220706,20220701,26419,4.99,SO60803
541,20220624,20220706,20220701,29424,28.99,SO60804
530,20220624,20220706,20220701,29424,4.99,SO60804
530,20220624,20220706,20220701,27941,4.99,SO60805
480,20220624,20220706,20220701,27941,2.29,SO60805
484,20220624,20220706,20220701,27941,7.95,SO60805
537,20220624,20220706,20220701,11514,35.00,SO60806
528,20220624,20220706,20220701,11514,4.99,SO60806
528,20220624,20220706,20220701,15402,4.99,SO60807
537,20220624,20220706,20220701,15402,35.00,SO60807
217,20220624,20220706,20220701,15402,34.99,SO60807
225,20220624,20220706,20220701,12537,8.99,SO60808
234,20220624,20220706,20220701,12377,49.99,SO60809
378,20220624,20220706,20220701,22996,2443.35,SO60810
479,20220624,20220706,20220701,22996,8.99,SO60810
477,20220624,20220706,20220701,22996,4.99,SO60810
361,20220624,20220706,20220701,13489,2294.99,SO60811
480,20220624,20220706,20220701,13489,2.29,SO60811
355,20220624,20220706,20220701,11810,2319.99,SO60812
528,20220624,20220706,20220701,11810,4.99,SO60812
537,20220624,20220706,20220701,11810,35.00,SO60812
214,20220624,20220706,20220701,11810,34.99,SO60812
353,20220624,20220706,20220701,13472,2319.99,SO60813
528,20220624,20220706,20220701,13472,4.99,SO60813
537,20220624,20220706,20220701,13472,35.00,SO60813
486,20220624,20220706,20220701,13472,159.00,SO60813
579,20220624,20220706,20220701,26961,1214.85,SO60814
491,20220624,20220706,20220701,26961,53.99,SO60814
581,20220624,20220706,20220701,19605,1700.99,SO60815
222,20220624,20220706,20220701,19605,34.99,SO60815
388,20220624,20220706,20220701,16929,1120.49,SO60816
222,20220624,20220706,20220701,16929,34.99,SO60816
606,20220624,20220706,20220701,22410,539.99,SO60817
225,20220624,20220706,20220701,11109,8.99,SO60818
561,20220624,20220706,20220701,11109,2384.07,SO60818
579,20220624,20220706,20220701,25419,1214.85,SO60819
214,20220624,20220706,20220701,25419,34.99,SO60819
575,20220624,20220706,20220701,25289,2384.07,SO60820
477,20220624,20220706,20220701,25289,4.99,SO60820
479,20220624,20220706,20220701,25289,8.99,SO60820
487,20220624,20220706,20220701,25289,54.99,SO60820
574,20220624,20220706,20220701,25397,2384.07,SO60821
541,20220624,20220706,20220701,25397,28.99,SO60821
530,20220624,20220706,20220701,25397,4.99,SO60821
225,20220624,20220706,20220701,25397,8.99,SO60821
563,20220624,20220706,20220701,25872,2384.07,SO60822
214,20220624,20220706,20220701,25872,34.99,SO60822
606,20220624,20220706,20220701,23158,539.99,SO60823
217,20220624,20220706,20220701,23158,34.99,SO60823
465,20220624,20220706,20220701,23158,24.49,SO60823
605,20220624,20220706,20220701,17557,539.99,SO60824
606,20220624,20220706,20220701,17668,539.99,SO60825
477,20220624,20220706,20220701,17668,4.99,SO60825
479,20220624,20220706,20220701,17668,8.99,SO60825
582,20220624,20220706,20220701,17270,1700.99,SO60826
222,20220624,20220706,20220701,17270,34.99,SO60826
388,20220624,20220706,20220701,27775,1120.49,SO60827
382,20220624,20220706,20220701,27182,1120.49,SO60828
490,20220624,20220706,20220701,27182,53.99,SO60828
606,20220624,20220706,20220701,26942,539.99,SO60829
477,20220624,20220706,20220701,26942,4.99,SO60829
479,20220624,20220706,20220701,26942,8.99,SO60829
217,20220624,20220706,20220701,26942,34.99,SO60829
575,20220624,20220706,20220701,16826,2384.07,SO60830
477,20220624,20220706,20220701,16826,4.99,SO60830
479,20220624,20220706,20220701,16826,8.99,SO60830
225,20220624,20220706,20220701,16826,8.99,SO60830
214,20220624,20220706,20220701,16826,34.99,SO60830
573,20220624,20220706,20220701,25738,2384.07,SO60831
477,20220624,20220706,20220701,25738,4.99,SO60831
479,20220624,20220706,20220701,25738,8.99,SO60831
563,20220624,20220706,20220701,13405,2384.07,SO60832
479,20220624,20220706,20220701,13405,8.99,SO60832
477,20220624,20220706,20220701,13405,4.99,SO60832
560,20220624,20220706,20220701,14219,1214.85,SO60833
569,20220624,20220706,20220701,29069,742.35,SO60834
477,20220624,20220706,20220701,29069,4.99,SO60834
479,20220624,20220706,20220701,29069,8.99,SO60834
574,20220624,20220706,20220701,11075,2384.07,SO60835
477,20220624,20220706,20220701,11075,4.99,SO60835
479,20220624,20220706,20220701,11075,8.99,SO60835
225,20220624,20220706,20220701,11449,8.99,SO60836
564,20220624,20220706,20220701,11449,2384.07,SO60836
363,20220625,20220707,20220702,15093,2294.99,SO60837
217,20220625,20220707,20220702,15093,34.99,SO60837
353,20220625,20220707,20220702,13265,2319.99,SO60838
478,20220625,20220707,20220702,13265,9.99,SO60838
477,20220625,20220707,20220702,13265,4.99,SO60838
222,20220625,20220707,20220702,13265,34.99,SO60838
484,20220625,20220707,20220702,28773,7.95,SO60839
483,20220625,20220707,20220702,28773,120.00,SO60839
539,20220625,20220707,20220702,17074,24.99,SO60840
529,20220625,20220707,20220702,17074,3.99,SO60840
480,20220625,20220707,20220702,17074,2.29,SO60840
476,20220625,20220707,20220702,26151,69.99,SO60841
214,20220625,20220707,20220702,13522,34.99,SO60842
217,20220625,20220707,20220702,15149,34.99,SO60843
463,20220625,20220707,20220702,17346,24.49,SO60844
225,20220625,20220707,20220702,15039,8.99,SO60845
225,20220625,20220707,20220702,17313,8.99,SO60846
489,20220625,20220707,20220702,16700,53.99,SO60847
491,20220625,20220707,20220702,16704,53.99,SO60848
583,20220625,20220707,20220702,20975,1700.99,SO60849
529,20220625,20220707,20220702,20975,3.99,SO60849
539,20220625,20220707,20220702,20975,24.99,SO60849
480,20220625,20220707,20220702,20975,2.29,SO60849
380,20220625,20220707,20220702,12650,2443.35,SO60850
539,20220625,20220707,20220702,11711,24.99,SO60851
529,20220625,20220707,20220702,11711,3.99,SO60851
480,20220625,20220707,20220702,11711,2.29,SO60851
539,20220625,20220707,20220702,28801,24.99,SO60852
480,20220625,20220707,20220702,28801,2.29,SO60852
541,20220625,20220707,20220702,11331,28.99,SO60853
530,20220625,20220707,20220702,11331,4.99,SO60853
480,20220625,20220707,20220702,11331,2.29,SO60853
541,20220625,20220707,20220702,26777,28.99,SO60854
530,20220625,20220707,20220702,26777,4.99,SO60854
217,20220625,20220707,20220702,26777,34.99,SO60854
535,20220625,20220707,20220702,26289,24.99,SO60855
528,20220625,20220707,20220702,26289,4.99,SO60855
540,20220625,20220707,20220702,25896,32.60,SO60856
529,20220625,20220707,20220702,25896,3.99,SO60856
217,20220625,20220707,20220702,25896,34.99,SO60856
237,20220625,20220707,20220702,25896,49.99,SO60856
536,20220625,20220707,20220702,23481,29.99,SO60857
536,20220625,20220707,20220702,23092,29.99,SO60858
536,20220625,20220707,20220702,23193,29.99,SO60859
480,20220625,20220707,20220702,23193,2.29,SO60859
536,20220625,20220707,20220702,17601,29.99,SO60860
528,20220625,20220707,20220702,17601,4.99,SO60860
217,20220625,20220707,20220702,17601,34.99,SO60860
478,20220625,20220707,20220702,21627,9.99,SO60861
477,20220625,20220707,20220702,21627,4.99,SO60861
480,20220625,20220707,20220702,21627,2.29,SO60861
477,20220625,20220707,20220702,16971,4.99,SO60862
214,20220625,20220707,20220702,16971,34.99,SO60862
463,20220625,20220707,20220702,16971,24.49,SO60862
477,20220625,20220707,20220702,16993,4.99,SO60863
483,20220625,20220707,20220702,16993,120.00,SO60863
477,20220625,20220707,20220702,13175,4.99,SO60864
222,20220625,20220707,20220702,13175,34.99,SO60864
485,20220625,20220707,20220702,22714,21.98,SO60865
478,20220625,20220707,20220702,22714,9.99,SO60865
477,20220625,20220707,20220702,22714,4.99,SO60865
214,20220625,20220707,20220702,22714,34.99,SO60865
477,20220625,20220707,20220702,22384,4.99,SO60866
214,20220625,20220707,20220702,22384,34.99,SO60866
529,20220625,20220707,20220702,19524,3.99,SO60867
480,20220625,20220707,20220702,19524,2.29,SO60867
484,20220625,20220707,20220702,19524,7.95,SO60867
225,20220625,20220707,20220702,19524,8.99,SO60867
541,20220625,20220707,20220702,20053,28.99,SO60868
530,20220625,20220707,20220702,20053,4.99,SO60868
480,20220625,20220707,20220702,20053,2.29,SO60868
477,20220625,20220707,20220702,26208,4.99,SO60869
214,20220625,20220707,20220702,26208,34.99,SO60869
225,20220625,20220707,20220702,26208,8.99,SO60869
530,20220625,20220707,20220702,14988,4.99,SO60870
541,20220625,20220707,20220702,14988,28.99,SO60870
480,20220625,20220707,20220702,14988,2.29,SO60870
530,20220625,20220707,20220702,24095,4.99,SO60871
465,20220625,20220707,20220702,24095,24.49,SO60871
477,20220625,20220707,20220702,12727,4.99,SO60872
478,20220625,20220707,20220702,12727,9.99,SO60872
380,20220625,20220707,20220702,20482,2443.35,SO60873
363,20220625,20220707,20220702,11872,2294.99,SO60874
537,20220625,20220707,20220702,11872,35.00,SO60874
528,20220625,20220707,20220702,11872,4.99,SO60874
214,20220625,20220707,20220702,11872,34.99,SO60874
355,20220625,20220707,20220702,15201,2319.99,SO60875
528,20220625,20220707,20220702,15201,4.99,SO60875
537,20220625,20220707,20220702,15201,35.00,SO60875
357,20220625,20220707,20220702,13904,2319.99,SO60876
363,20220625,20220707,20220702,14380,2294.99,SO60877
537,20220625,20220707,20220702,14380,35.00,SO60877
585,20220625,20220707,20220702,28472,742.35,SO60878
484,20220625,20220707,20220702,28472,7.95,SO60878
570,20220625,20220707,20220702,26950,742.35,SO60879
222,20220625,20220707,20220702,26950,34.99,SO60879
380,20220625,20220707,20220702,19956,2443.35,SO60880
529,20220625,20220707,20220702,19956,3.99,SO60880
540,20220625,20220707,20220702,19956,32.60,SO60880
480,20220625,20220707,20220702,19956,2.29,SO60880
580,20220625,20220707,20220702,20214,1700.99,SO60881
539,20220625,20220707,20220702,20214,24.99,SO60881
378,20220625,20220707,20220702,19967,2443.35,SO60882
484,20220625,20220707,20220702,19967,7.95,SO60882
388,20220625,20220707,20220702,16527,1120.49,SO60883
491,20220625,20220707,20220702,16527,53.99,SO60883
575,20220625,20220707,20220702,11060,2384.07,SO60884
479,20220625,20220707,20220702,11060,8.99,SO60884
477,20220625,20220707,20220702,11060,4.99,SO60884
214,20220625,20220707,20220702,11060,34.99,SO60884
573,20220625,20220707,20220702,11095,2384.07,SO60885
217,20220625,20220707,20220702,11095,34.99,SO60885
562,20220625,20220707,20220702,11117,2384.07,SO60886
217,20220625,20220707,20220702,11117,34.99,SO60886
573,20220625,20220707,20220702,12060,2384.07,SO60887
482,20220625,20220707,20220702,12060,8.99,SO60887
604,20220625,20220707,20220702,17518,539.99,SO60888
606,20220625,20220707,20220702,15762,539.99,SO60889
467,20220625,20220707,20220702,15762,24.49,SO60889
382,20220625,20220707,20220702,19434,1120.49,SO60890
539,20220625,20220707,20220702,19434,24.99,SO60890
529,20220625,20220707,20220702,19434,3.99,SO60890
480,20220625,20220707,20220702,19434,2.29,SO60890
384,20220625,20220707,20220702,20830,1120.49,SO60891
489,20220625,20220707,20220702,20830,53.99,SO60891
225,20220625,20220707,20220702,20830,8.99,SO60891
606,20220625,20220707,20220702,22627,539.99,SO60892
479,20220625,20220707,20220702,22627,8.99,SO60892
477,20220625,20220707,20220702,22627,4.99,SO60892
222,20220625,20220707,20220702,22627,34.99,SO60892
563,20220625,20220707,20220702,24194,2384.07,SO60893
541,20220625,20220707,20220702,24194,28.99,SO60893
530,20220625,20220707,20220702,24194,4.99,SO60893
567,20220625,20220707,20220702,14299,742.35,SO60894
357,20220626,20220708,20220703,13607,2319.99,SO60895
480,20220626,20220708,20220703,13607,2.29,SO60895
363,20220626,20220708,20220703,13405,2294.99,SO60896
477,20220626,20220708,20220703,13405,4.99,SO60896
478,20220626,20220708,20220703,13405,9.99,SO60896
222,20220626,20220708,20220703,13405,34.99,SO60896
528,20220626,20220708,20220703,13523,4.99,SO60897
535,20220626,20220708,20220703,13523,24.99,SO60897
480,20220626,20220708,20220703,13523,2.29,SO60897
480,20220626,20220708,20220703,18714,2.29,SO60898
580,20220626,20220708,20220703,11423,1700.99,SO60899
539,20220626,20220708,20220703,11423,24.99,SO60899
529,20220626,20220708,20220703,11423,3.99,SO60899
487,20220626,20220708,20220703,11423,54.99,SO60899
217,20220626,20220708,20220703,11423,34.99,SO60899
589,20220626,20220708,20220703,14139,769.49,SO60900
231,20220626,20220708,20220703,14139,49.99,SO60900
588,20220626,20220708,20220703,16033,769.49,SO60901
237,20220626,20220708,20220703,16033,49.99,SO60901
539,20220626,20220708,20220703,15172,24.99,SO60902
529,20220626,20220708,20220703,15172,3.99,SO60902
214,20220626,20220708,20220703,15172,34.99,SO60902
539,20220626,20220708,20220703,28639,24.99,SO60903
529,20220626,20220708,20220703,28639,3.99,SO60903
480,20220626,20220708,20220703,28639,2.29,SO60903
486,20220626,20220708,20220703,28639,159.00,SO60903
528,20220626,20220708,20220703,25341,4.99,SO60904
535,20220626,20220708,20220703,25341,24.99,SO60904
222,20220626,20220708,20220703,25341,34.99,SO60904
528,20220626,20220708,20220703,23727,4.99,SO60905
536,20220626,20220708,20220703,23727,29.99,SO60905
536,20220626,20220708,20220703,11652,29.99,SO60906
528,20220626,20220708,20220703,11652,4.99,SO60906
477,20220626,20220708,20220703,27112,4.99,SO60907
222,20220626,20220708,20220703,27112,34.99,SO60907
228,20220626,20220708,20220703,27112,49.99,SO60907
467,20220626,20220708,20220703,27112,24.49,SO60907
477,20220626,20220708,20220703,12363,4.99,SO60908
487,20220626,20220708,20220703,12363,54.99,SO60908
474,20220626,20220708,20220703,15418,69.99,SO60909
228,20220626,20220708,20220703,15418,49.99,SO60909
477,20220626,20220708,20220703,17459,4.99,SO60910
487,20220626,20220708,20220703,17459,54.99,SO60910
528,20220626,20220708,20220703,15979,4.99,SO60911
528,20220626,20220708,20220703,16091,4.99,SO60912
214,20220626,20220708,20220703,16091,34.99,SO60912
485,20220626,20220708,20220703,22363,21.98,SO60913
217,20220626,20220708,20220703,22363,34.99,SO60913
535,20220626,20220708,20220703,12847,24.99,SO60914
477,20220626,20220708,20220703,21131,4.99,SO60915
214,20220626,20220708,20220703,21131,34.99,SO60915
539,20220626,20220708,20220703,20055,24.99,SO60916
529,20220626,20220708,20220703,20055,3.99,SO60916
489,20220626,20220708,20220703,20055,53.99,SO60916
529,20220626,20220708,20220703,20161,3.99,SO60917
222,20220626,20220708,20220703,20161,34.99,SO60917
541,20220626,20220708,20220703,12654,28.99,SO60918
530,20220626,20220708,20220703,12654,4.99,SO60918
480,20220626,20220708,20220703,12654,2.29,SO60918
538,20220626,20220708,20220703,29443,21.49,SO60919
529,20220626,20220708,20220703,29443,3.99,SO60919
472,20220626,20220708,20220703,29443,63.50,SO60919
530,20220626,20220708,20220703,16036,4.99,SO60920
222,20220626,20220708,20220703,16036,34.99,SO60920
